


  ,  ,470.000 ,471.161 ,472.321 ,473.482 ,474.643 ,475.804 ,476.964 ,478.125 ,479.286 ,480.446 ,481.607 ,482.768 ,483.929 ,485.089 ,486.250 ,487.411 ,488.571 ,489.732 ,490.893 ,492.054 ,493.214 ,494.375 ,495.536 ,496.696 ,497.857 ,499.018 ,500.179 ,501.339 ,502.500 ,503.661 ,504.821 ,505.982 ,507.143 ,508.304 ,509.464 ,510.625 ,511.786 ,512.946 ,514.107 ,515.268 ,516.429 ,517.589 ,518.750 ,519.911 ,521.071 ,522.232 ,523.393 ,524.554 ,525.714 ,526.875 ,528.036 ,529.196 ,530.357 ,531.518 ,532.679 ,533.839 ,535.000 ,536.161 ,537.321 ,538.482 ,539.643 ,540.804 ,541.964 ,543.125 ,544.286 ,545.446 ,546.607 ,547.768 ,548.929 ,550.089 ,551.250 ,552.411 ,553.571 ,554.732 ,555.893 ,557.054 ,558.214 ,559.375 ,560.536 ,561.696 ,562.857 ,564.018 ,565.179 ,566.339 ,567.500 ,568.661 ,569.821 ,570.982 ,572.143 ,573.304 ,574.464 ,575.625 ,576.786 ,577.946 ,579.107 ,580.268 ,581.429 ,582.589 ,583.750 ,584.911 ,586.071 ,587.232 ,588.393 ,589.554 ,590.714 ,591.875 ,593.036 ,594.196 ,595.357 ,596.518 ,597.679 ,598.839

Mar Thu 31 00:16:13 2016,  , -107 ,-103 ,-106 ,-99 ,-103 ,-105 ,-101 ,-105 ,-103 ,-103 ,-101 ,-94 ,-97 ,-101 ,-105 ,-100 ,-103 ,-105 ,-103 ,-107 ,-105 ,-109 ,-108 ,-108 ,-110 ,-111 ,-110 ,-113 ,-98 ,-108 ,-112 ,-105 ,-110 ,-109 ,-104 ,-104 ,-106 ,-109 ,-102 ,-102 ,-104 ,-106 ,-105 ,-104 ,-96 ,-99 ,-97 ,-95 ,-97 ,-105 ,-99 ,-108 ,-96 ,-103 ,-99 ,-91 ,-97 ,-90 ,-87 ,-85 ,-72 ,-30 ,-76 ,-61 ,-87 ,-92 ,-90 ,-92 ,-89 ,-96 ,-104 ,-107 ,-99 ,-106 ,-103 ,-88 ,-83 ,-96 ,-91 ,-95 ,-96 ,-109 ,-110 ,-106 ,-104 ,-108 ,-106 ,-112 ,-109 ,-98 ,-105 ,-103 ,-111 ,-108 ,-108 ,-96 ,-114 ,-110 ,-110 ,-112 ,-111 ,-107 ,-109 ,-105 ,-104 ,-105 ,-108 ,-110 ,-100 ,-107 ,-108 ,-106
Mar Thu 31 00:16:15 2016,  , -108 ,-102 ,-103 ,-96 ,-97 ,-107 ,-103 ,-106 ,-102 ,-104 ,-103 ,-96 ,-98 ,-100 ,-109 ,-103 ,-100 ,-105 ,-106 ,-108 ,-102 ,-105 ,-104 ,-112 ,-109 ,-110 ,-108 ,-110 ,-98 ,-105 ,-105 ,-105 ,-107 ,-103 ,-109 ,-112 ,-103 ,-107 ,-106 ,-102 ,-106 ,-111 ,-109 ,-96 ,-94 ,-98 ,-97 ,-95 ,-97 ,-105 ,-104 ,-103 ,-102 ,-102 ,-98 ,-96 ,-99 ,-95 ,-87 ,-88 ,-70 ,-30 ,-77 ,-61 ,-87 ,-95 ,-91 ,-94 ,-90 ,-96 ,-99 ,-101 ,-100 ,-102 ,-100 ,-86 ,-85 ,-91 ,-96 ,-95 ,-98 ,-105 ,-110 ,-111 ,-105 ,-107 ,-109 ,-112 ,-109 ,-100 ,-106 ,-101 ,-107 ,-106 ,-112 ,-102 ,-113 ,-110 ,-115 ,-107 ,-111 ,-105 ,-108 ,-109 ,-104 ,-107 ,-108 ,-109 ,-103 ,-105 ,-101 ,-99
Mar Thu 31 00:16:16 2016,  , -105 ,-109 ,-101 ,-96 ,-105 ,-107 ,-106 ,-108 ,-102 ,-105 ,-105 ,-99 ,-102 ,-102 ,-108 ,-101 ,-105 ,-107 ,-103 ,-105 ,-99 ,-103 ,-108 ,-112 ,-110 ,-106 ,-107 ,-112 ,-101 ,-110 ,-110 ,-103 ,-106 ,-104 ,-101 ,-109 ,-107 ,-111 ,-104 ,-109 ,-108 ,-104 ,-103 ,-103 ,-99 ,-96 ,-97 ,-98 ,-97 ,-102 ,-103 ,-105 ,-101 ,-105 ,-105 ,-96 ,-97 ,-93 ,-88 ,-88 ,-70 ,-30 ,-75 ,-61 ,-89 ,-95 ,-88 ,-92 ,-89 ,-93 ,-102 ,-106 ,-103 ,-102 ,-103 ,-85 ,-86 ,-93 ,-94 ,-92 ,-99 ,-104 ,-114 ,-107 ,-103 ,-107 ,-105 ,-112 ,-105 ,-100 ,-112 ,-98 ,-106 ,-106 ,-104 ,-99 ,-110 ,-108 ,-107 ,-106 ,-107 ,-104 ,-107 ,-110 ,-104 ,-107 ,-108 ,-110 ,-104 ,-105 ,-107 ,-106
Mar Thu 31 00:16:17 2016,  , -107 ,-104 ,-102 ,-96 ,-97 ,-105 ,-100 ,-102 ,-101 ,-105 ,-99 ,-99 ,-98 ,-102 ,-105 ,-103 ,-105 ,-106 ,-109 ,-111 ,-106 ,-104 ,-103 ,-112 ,-112 ,-108 ,-112 ,-109 ,-101 ,-110 ,-112 ,-107 ,-111 ,-103 ,-102 ,-105 ,-107 ,-106 ,-105 ,-103 ,-109 ,-107 ,-103 ,-96 ,-99 ,-96 ,-97 ,-96 ,-99 ,-109 ,-107 ,-101 ,-98 ,-101 ,-102 ,-91 ,-99 ,-90 ,-87 ,-90 ,-68 ,-30 ,-77 ,-61 ,-92 ,-92 ,-93 ,-91 ,-92 ,-93 ,-101 ,-108 ,-96 ,-102 ,-102 ,-86 ,-83 ,-94 ,-96 ,-93 ,-101 ,-102 ,-113 ,-108 ,-110 ,-104 ,-110 ,-110 ,-111 ,-100 ,-108 ,-102 ,-109 ,-105 ,-108 ,-103 ,-106 ,-106 ,-111 ,-107 ,-107 ,-102 ,-103 ,-108 ,-102 ,-101 ,-103 ,-112 ,-104 ,-105 ,-105 ,-100
Mar Thu 31 00:16:19 2016,  , -104 ,-108 ,-101 ,-98 ,-97 ,-106 ,-108 ,-107 ,-106 ,-100 ,-103 ,-97 ,-99 ,-105 ,-107 ,-105 ,-108 ,-109 ,-104 ,-109 ,-99 ,-105 ,-107 ,-104 ,-109 ,-106 ,-108 ,-113 ,-97 ,-111 ,-110 ,-105 ,-107 ,-110 ,-102 ,-104 ,-105 ,-107 ,-102 ,-104 ,-109 ,-107 ,-104 ,-101 ,-97 ,-96 ,-95 ,-96 ,-94 ,-102 ,-101 ,-104 ,-102 ,-101 ,-104 ,-96 ,-97 ,-92 ,-87 ,-87 ,-70 ,-30 ,-76 ,-61 ,-87 ,-93 ,-93 ,-89 ,-89 ,-96 ,-105 ,-101 ,-96 ,-98 ,-104 ,-85 ,-88 ,-96 ,-91 ,-95 ,-99 ,-106 ,-111 ,-108 ,-104 ,-112 ,-105 ,-111 ,-105 ,-98 ,-106 ,-98 ,-105 ,-105 ,-109 ,-98 ,-112 ,-107 ,-113 ,-104 ,-109 ,-104 ,-107 ,-112 ,-109 ,-102 ,-106 ,-107 ,-106 ,-105 ,-106 ,-100
Mar Thu 31 00:16:20 2016,  , -110 ,-108 ,-102 ,-101 ,-103 ,-104 ,-104 ,-107 ,-105 ,-104 ,-100 ,-97 ,-100 ,-105 ,-106 ,-104 ,-101 ,-109 ,-106 ,-111 ,-102 ,-105 ,-110 ,-104 ,-106 ,-111 ,-106 ,-113 ,-103 ,-108 ,-105 ,-99 ,-108 ,-103 ,-105 ,-112 ,-109 ,-106 ,-110 ,-109 ,-112 ,-112 ,-105 ,-99 ,-99 ,-99 ,-95 ,-93 ,-94 ,-106 ,-99 ,-109 ,-100 ,-102 ,-102 ,-91 ,-97 ,-92 ,-87 ,-90 ,-72 ,-30 ,-76 ,-60 ,-89 ,-92 ,-90 ,-92 ,-89 ,-95 ,-102 ,-103 ,-104 ,-103 ,-100 ,-83 ,-83 ,-94 ,-91 ,-92 ,-101 ,-102 ,-111 ,-109 ,-104 ,-108 ,-113 ,-113 ,-106 ,-98 ,-108 ,-99 ,-107 ,-105 ,-107 ,-97 ,-113 ,-106 ,-111 ,-105 ,-109 ,-101 ,-109 ,-109 ,-102 ,-108 ,-107 ,-113 ,-106 ,-101 ,-103 ,-100
Mar Thu 31 00:16:21 2016,  , -105 ,-105 ,-105 ,-96 ,-105 ,-110 ,-107 ,-104 ,-99 ,-105 ,-105 ,-96 ,-100 ,-98 ,-105 ,-104 ,-104 ,-107 ,-109 ,-110 ,-103 ,-107 ,-108 ,-104 ,-112 ,-109 ,-106 ,-112 ,-101 ,-108 ,-111 ,-107 ,-107 ,-109 ,-104 ,-111 ,-106 ,-110 ,-102 ,-102 ,-105 ,-108 ,-104 ,-100 ,-99 ,-96 ,-95 ,-93 ,-94 ,-101 ,-100 ,-106 ,-100 ,-99 ,-103 ,-93 ,-99 ,-95 ,-90 ,-85 ,-69 ,-30 ,-77 ,-60 ,-92 ,-93 ,-93 ,-89 ,-87 ,-98 ,-101 ,-105 ,-101 ,-98 ,-108 ,-86 ,-88 ,-91 ,-93 ,-92 ,-96 ,-104 ,-109 ,-108 ,-103 ,-109 ,-106 ,-108 ,-109 ,-95 ,-105 ,-100 ,-104 ,-108 ,-111 ,-97 ,-114 ,-107 ,-110 ,-107 ,-109 ,-102 ,-109 ,-108 ,-103 ,-106 ,-103 ,-109 ,-108 ,-104 ,-105 ,-99
Mar Thu 31 00:16:23 2016,  , -109 ,-109 ,-100 ,-98 ,-99 ,-111 ,-100 ,-107 ,-107 ,-107 ,-101 ,-96 ,-103 ,-104 ,-107 ,-103 ,-104 ,-106 ,-107 ,-108 ,-103 ,-105 ,-104 ,-106 ,-107 ,-110 ,-107 ,-110 ,-102 ,-109 ,-107 ,-106 ,-111 ,-107 ,-108 ,-108 ,-104 ,-110 ,-107 ,-102 ,-108 ,-110 ,-105 ,-97 ,-97 ,-99 ,-98 ,-93 ,-96 ,-108 ,-103 ,-102 ,-100 ,-99 ,-98 ,-93 ,-96 ,-92 ,-90 ,-85 ,-70 ,-30 ,-76 ,-61 ,-87 ,-95 ,-88 ,-92 ,-90 ,-93 ,-98 ,-103 ,-104 ,-103 ,-104 ,-83 ,-88 ,-93 ,-93 ,-93 ,-99 ,-106 ,-112 ,-111 ,-105 ,-105 ,-106 ,-109 ,-110 ,-100 ,-104 ,-105 ,-108 ,-108 ,-109 ,-98 ,-109 ,-107 ,-110 ,-110 ,-107 ,-107 ,-105 ,-109 ,-106 ,-101 ,-110 ,-106 ,-101 ,-106 ,-104 ,-102
Mar Thu 31 00:16:24 2016,  , -108 ,-104 ,-102 ,-101 ,-101 ,-104 ,-104 ,-107 ,-107 ,-103 ,-102 ,-96 ,-98 ,-101 ,-109 ,-100 ,-100 ,-109 ,-107 ,-111 ,-106 ,-107 ,-110 ,-107 ,-108 ,-110 ,-105 ,-111 ,-105 ,-111 ,-108 ,-103 ,-107 ,-111 ,-105 ,-104 ,-110 ,-107 ,-107 ,-104 ,-108 ,-105 ,-105 ,-97 ,-94 ,-98 ,-100 ,-95 ,-97 ,-101 ,-99 ,-105 ,-96 ,-104 ,-99 ,-96 ,-99 ,-92 ,-88 ,-85 ,-69 ,-30 ,-76 ,-62 ,-92 ,-95 ,-93 ,-89 ,-89 ,-95 ,-101 ,-107 ,-99 ,-105 ,-100 ,-86 ,-86 ,-94 ,-93 ,-93 ,-99 ,-102 ,-113 ,-108 ,-110 ,-108 ,-108 ,-105 ,-110 ,-95 ,-108 ,-106 ,-107 ,-105 ,-106 ,-98 ,-106 ,-108 ,-108 ,-106 ,-104 ,-108 ,-105 ,-104 ,-103 ,-104 ,-111 ,-109 ,-105 ,-107 ,-108 ,-106
Mar Thu 31 00:16:26 2016,  , -106 ,-110 ,-102 ,-99 ,-97 ,-105 ,-105 ,-104 ,-99 ,-107 ,-101 ,-96 ,-104 ,-100 ,-107 ,-107 ,-104 ,-108 ,-110 ,-106 ,-102 ,-108 ,-108 ,-105 ,-111 ,-112 ,-110 ,-106 ,-101 ,-103 ,-111 ,-107 ,-107 ,-108 ,-108 ,-107 ,-104 ,-106 ,-109 ,-108 ,-108 ,-106 ,-110 ,-104 ,-94 ,-99 ,-98 ,-98 ,-97 ,-106 ,-102 ,-109 ,-98 ,-101 ,-103 ,-91 ,-94 ,-95 ,-87 ,-88 ,-69 ,-30 ,-79 ,-61 ,-92 ,-95 ,-90 ,-91 ,-92 ,-95 ,-101 ,-107 ,-104 ,-104 ,-103 ,-86 ,-85 ,-96 ,-93 ,-90 ,-99 ,-105 ,-110 ,-112 ,-109 ,-111 ,-110 ,-106 ,-113 ,-100 ,-105 ,-102 ,-105 ,-106 ,-106 ,-101 ,-107 ,-110 ,-114 ,-112 ,-106 ,-105 ,-101 ,-109 ,-106 ,-107 ,-103 ,-110 ,-104 ,-108 ,-104 ,-102
Mar Thu 31 00:16:27 2016,  , -107 ,-105 ,-103 ,-98 ,-104 ,-103 ,-103 ,-102 ,-104 ,-104 ,-100 ,-99 ,-98 ,-101 ,-104 ,-105 ,-104 ,-110 ,-105 ,-103 ,-107 ,-107 ,-107 ,-106 ,-109 ,-112 ,-111 ,-109 ,-104 ,-106 ,-112 ,-104 ,-108 ,-110 ,-108 ,-108 ,-106 ,-106 ,-109 ,-103 ,-106 ,-108 ,-110 ,-100 ,-94 ,-98 ,-98 ,-93 ,-97 ,-102 ,-99 ,-105 ,-101 ,-105 ,-100 ,-91 ,-94 ,-92 ,-88 ,-87 ,-68 ,-30 ,-76 ,-61 ,-87 ,-92 ,-88 ,-91 ,-89 ,-95 ,-101 ,-101 ,-101 ,-105 ,-106 ,-83 ,-88 ,-94 ,-94 ,-92 ,-98 ,-101 ,-110 ,-108 ,-105 ,-106 ,-105 ,-113 ,-110 ,-98 ,-112 ,-101 ,-105 ,-111 ,-107 ,-99 ,-110 ,-104 ,-114 ,-108 ,-110 ,-107 ,-107 ,-108 ,-104 ,-106 ,-111 ,-113 ,-104 ,-103 ,-102 ,-100
Mar Thu 31 00:16:28 2016,  , -110 ,-102 ,-102 ,-99 ,-101 ,-111 ,-101 ,-104 ,-101 ,-106 ,-100 ,-97 ,-99 ,-98 ,-106 ,-102 ,-105 ,-106 ,-108 ,-110 ,-103 ,-110 ,-108 ,-108 ,-110 ,-105 ,-106 ,-109 ,-103 ,-107 ,-113 ,-106 ,-103 ,-108 ,-106 ,-111 ,-109 ,-103 ,-106 ,-107 ,-108 ,-111 ,-105 ,-100 ,-96 ,-98 ,-95 ,-95 ,-99 ,-103 ,-105 ,-101 ,-100 ,-107 ,-100 ,-94 ,-99 ,-90 ,-85 ,-90 ,-70 ,-30 ,-76 ,-62 ,-90 ,-93 ,-90 ,-94 ,-90 ,-93 ,-104 ,-105 ,-96 ,-103 ,-107 ,-83 ,-86 ,-91 ,-93 ,-93 ,-101 ,-109 ,-110 ,-108 ,-109 ,-112 ,-106 ,-113 ,-109 ,-98 ,-108 ,-98 ,-111 ,-108 ,-108 ,-102 ,-110 ,-107 ,-109 ,-107 ,-109 ,-107 ,-106 ,-110 ,-109 ,-105 ,-103 ,-106 ,-105 ,-102 ,-105 ,-102
Mar Thu 31 00:16:30 2016,  , -110 ,-104 ,-106 ,-101 ,-98 ,-109 ,-107 ,-101 ,-102 ,-103 ,-99 ,-97 ,-99 ,-97 ,-104 ,-100 ,-104 ,-107 ,-104 ,-103 ,-107 ,-104 ,-108 ,-106 ,-107 ,-111 ,-109 ,-111 ,-101 ,-111 ,-107 ,-102 ,-107 ,-111 ,-105 ,-106 ,-106 ,-110 ,-102 ,-104 ,-110 ,-105 ,-107 ,-100 ,-97 ,-99 ,-98 ,-95 ,-99 ,-101 ,-100 ,-105 ,-101 ,-103 ,-102 ,-94 ,-99 ,-95 ,-88 ,-88 ,-71 ,-30 ,-78 ,-61 ,-87 ,-90 ,-91 ,-91 ,-90 ,-96 ,-105 ,-102 ,-98 ,-98 ,-102 ,-88 ,-85 ,-91 ,-91 ,-90 ,-99 ,-106 ,-113 ,-108 ,-105 ,-106 ,-109 ,-105 ,-112 ,-98 ,-109 ,-98 ,-104 ,-111 ,-107 ,-98 ,-110 ,-104 ,-109 ,-107 ,-103 ,-101 ,-105 ,-104 ,-106 ,-105 ,-109 ,-111 ,-107 ,-106 ,-106 ,-102
Mar Thu 31 00:16:31 2016,  , -104 ,-107 ,-105 ,-96 ,-102 ,-109 ,-104 ,-104 ,-102 ,-103 ,-106 ,-94 ,-103 ,-105 ,-109 ,-107 ,-107 ,-106 ,-106 ,-107 ,-101 ,-105 ,-105 ,-111 ,-108 ,-105 ,-108 ,-109 ,-105 ,-103 ,-108 ,-102 ,-105 ,-107 ,-107 ,-109 ,-106 ,-106 ,-106 ,-108 ,-111 ,-107 ,-103 ,-103 ,-97 ,-98 ,-98 ,-95 ,-94 ,-109 ,-101 ,-103 ,-99 ,-104 ,-99 ,-93 ,-96 ,-95 ,-88 ,-87 ,-72 ,-30 ,-78 ,-63 ,-87 ,-95 ,-90 ,-91 ,-92 ,-95 ,-104 ,-102 ,-100 ,-104 ,-103 ,-88 ,-86 ,-93 ,-91 ,-93 ,-101 ,-108 ,-114 ,-108 ,-105 ,-105 ,-109 ,-108 ,-111 ,-98 ,-106 ,-102 ,-104 ,-110 ,-108 ,-103 ,-110 ,-105 ,-114 ,-106 ,-104 ,-101 ,-108 ,-105 ,-106 ,-105 ,-105 ,-113 ,-108 ,-104 ,-104 ,-98
Mar Thu 31 00:16:32 2016,  , -107 ,-105 ,-98 ,-98 ,-105 ,-107 ,-104 ,-104 ,-104 ,-104 ,-107 ,-96 ,-96 ,-104 ,-102 ,-102 ,-103 ,-103 ,-106 ,-106 ,-103 ,-108 ,-109 ,-108 ,-109 ,-108 ,-108 ,-109 ,-101 ,-109 ,-110 ,-102 ,-106 ,-110 ,-102 ,-107 ,-103 ,-108 ,-103 ,-106 ,-109 ,-110 ,-106 ,-97 ,-99 ,-101 ,-95 ,-95 ,-97 ,-101 ,-104 ,-104 ,-101 ,-103 ,-104 ,-94 ,-96 ,-93 ,-85 ,-87 ,-68 ,-30 ,-77 ,-61 ,-89 ,-92 ,-91 ,-89 ,-92 ,-96 ,-105 ,-108 ,-96 ,-106 ,-108 ,-88 ,-88 ,-93 ,-96 ,-92 ,-98 ,-103 ,-107 ,-109 ,-106 ,-108 ,-113 ,-109 ,-105 ,-97 ,-110 ,-105 ,-104 ,-104 ,-108 ,-101 ,-112 ,-105 ,-107 ,-108 ,-107 ,-103 ,-107 ,-112 ,-110 ,-107 ,-106 ,-112 ,-104 ,-105 ,-105 ,-102
Mar Thu 31 00:16:34 2016,  , -104 ,-108 ,-103 ,-96 ,-102 ,-104 ,-107 ,-102 ,-106 ,-102 ,-102 ,-97 ,-96 ,-102 ,-104 ,-100 ,-107 ,-109 ,-106 ,-108 ,-99 ,-106 ,-107 ,-108 ,-109 ,-112 ,-107 ,-106 ,-98 ,-109 ,-109 ,-99 ,-110 ,-109 ,-105 ,-107 ,-103 ,-110 ,-106 ,-109 ,-104 ,-107 ,-108 ,-102 ,-99 ,-96 ,-97 ,-98 ,-99 ,-107 ,-100 ,-106 ,-104 ,-99 ,-101 ,-94 ,-96 ,-92 ,-87 ,-85 ,-70 ,-30 ,-79 ,-63 ,-92 ,-95 ,-91 ,-91 ,-89 ,-98 ,-101 ,-100 ,-103 ,-103 ,-102 ,-85 ,-85 ,-96 ,-91 ,-92 ,-96 ,-107 ,-112 ,-107 ,-109 ,-111 ,-113 ,-112 ,-108 ,-100 ,-104 ,-104 ,-108 ,-105 ,-109 ,-97 ,-108 ,-103 ,-107 ,-106 ,-110 ,-102 ,-102 ,-108 ,-107 ,-102 ,-110 ,-113 ,-106 ,-102 ,-104 ,-99
Mar Thu 31 00:16:35 2016,  , -106 ,-109 ,-99 ,-101 ,-98 ,-104 ,-102 ,-108 ,-101 ,-108 ,-104 ,-96 ,-100 ,-98 ,-102 ,-104 ,-104 ,-103 ,-102 ,-107 ,-106 ,-105 ,-111 ,-108 ,-112 ,-108 ,-112 ,-113 ,-97 ,-108 ,-110 ,-101 ,-109 ,-108 ,-106 ,-111 ,-102 ,-107 ,-106 ,-110 ,-107 ,-108 ,-103 ,-104 ,-96 ,-101 ,-100 ,-98 ,-97 ,-102 ,-106 ,-108 ,-97 ,-103 ,-105 ,-96 ,-94 ,-92 ,-85 ,-85 ,-70 ,-30 ,-78 ,-59 ,-89 ,-93 ,-91 ,-91 ,-90 ,-95 ,-101 ,-108 ,-97 ,-102 ,-101 ,-83 ,-85 ,-93 ,-93 ,-95 ,-101 ,-104 ,-114 ,-109 ,-104 ,-111 ,-106 ,-110 ,-111 ,-98 ,-112 ,-104 ,-104 ,-111 ,-108 ,-103 ,-110 ,-105 ,-109 ,-105 ,-104 ,-102 ,-105 ,-108 ,-109 ,-102 ,-107 ,-113 ,-103 ,-104 ,-105 ,-99
Mar Thu 31 00:16:36 2016,  , -103 ,-110 ,-102 ,-101 ,-104 ,-110 ,-101 ,-100 ,-107 ,-103 ,-103 ,-97 ,-100 ,-98 ,-104 ,-108 ,-100 ,-106 ,-108 ,-107 ,-105 ,-107 ,-104 ,-105 ,-109 ,-112 ,-111 ,-113 ,-103 ,-107 ,-109 ,-102 ,-110 ,-107 ,-108 ,-104 ,-104 ,-103 ,-102 ,-108 ,-105 ,-106 ,-103 ,-99 ,-99 ,-96 ,-95 ,-96 ,-97 ,-105 ,-99 ,-106 ,-103 ,-103 ,-100 ,-93 ,-94 ,-90 ,-88 ,-90 ,-70 ,-30 ,-78 ,-60 ,-92 ,-90 ,-91 ,-89 ,-87 ,-95 ,-102 ,-104 ,-101 ,-102 ,-105 ,-88 ,-86 ,-93 ,-94 ,-93 ,-96 ,-102 ,-112 ,-110 ,-106 ,-111 ,-111 ,-112 ,-105 ,-100 ,-111 ,-102 ,-110 ,-104 ,-110 ,-104 ,-109 ,-107 ,-111 ,-106 ,-105 ,-104 ,-101 ,-108 ,-110 ,-101 ,-107 ,-113 ,-101 ,-106 ,-102 ,-98
Mar Thu 31 00:16:38 2016,  , -106 ,-108 ,-103 ,-101 ,-102 ,-111 ,-101 ,-102 ,-101 ,-103 ,-103 ,-94 ,-97 ,-101 ,-104 ,-105 ,-107 ,-105 ,-103 ,-107 ,-104 ,-103 ,-107 ,-111 ,-113 ,-111 ,-111 ,-110 ,-104 ,-104 ,-113 ,-105 ,-106 ,-110 ,-101 ,-108 ,-103 ,-107 ,-109 ,-107 ,-109 ,-106 ,-107 ,-100 ,-96 ,-99 ,-100 ,-96 ,-94 ,-102 ,-103 ,-104 ,-97 ,-105 ,-103 ,-93 ,-96 ,-92 ,-88 ,-87 ,-70 ,-30 ,-76 ,-60 ,-87 ,-90 ,-93 ,-91 ,-90 ,-98 ,-98 ,-106 ,-97 ,-103 ,-108 ,-85 ,-86 ,-93 ,-94 ,-95 ,-96 ,-105 ,-106 ,-108 ,-103 ,-110 ,-105 ,-112 ,-109 ,-98 ,-112 ,-102 ,-109 ,-112 ,-108 ,-100 ,-113 ,-105 ,-114 ,-106 ,-110 ,-103 ,-107 ,-108 ,-106 ,-103 ,-110 ,-108 ,-107 ,-102 ,-107 ,-103
Mar Thu 31 00:16:39 2016,  , -110 ,-107 ,-100 ,-99 ,-102 ,-104 ,-100 ,-108 ,-106 ,-103 ,-99 ,-94 ,-99 ,-99 ,-101 ,-107 ,-104 ,-103 ,-105 ,-106 ,-101 ,-107 ,-110 ,-112 ,-112 ,-112 ,-108 ,-109 ,-98 ,-106 ,-109 ,-105 ,-108 ,-110 ,-105 ,-109 ,-107 ,-111 ,-110 ,-110 ,-106 ,-105 ,-103 ,-101 ,-97 ,-99 ,-95 ,-98 ,-94 ,-105 ,-102 ,-109 ,-102 ,-103 ,-97 ,-93 ,-97 ,-90 ,-90 ,-85 ,-70 ,-30 ,-77 ,-62 ,-90 ,-95 ,-88 ,-91 ,-87 ,-95 ,-100 ,-104 ,-96 ,-100 ,-108 ,-83 ,-85 ,-91 ,-93 ,-90 ,-98 ,-107 ,-108 ,-105 ,-106 ,-109 ,-109 ,-109 ,-112 ,-98 ,-111 ,-99 ,-108 ,-109 ,-108 ,-97 ,-107 ,-104 ,-112 ,-108 ,-104 ,-104 ,-109 ,-112 ,-109 ,-105 ,-107 ,-110 ,-105 ,-106 ,-109 ,-103
Mar Thu 31 00:16:40 2016,  , -108 ,-110 ,-100 ,-98 ,-102 ,-108 ,-105 ,-101 ,-104 ,-104 ,-107 ,-97 ,-104 ,-104 ,-109 ,-106 ,-103 ,-105 ,-102 ,-109 ,-107 ,-108 ,-107 ,-112 ,-112 ,-106 ,-112 ,-105 ,-100 ,-107 ,-105 ,-105 ,-108 ,-106 ,-104 ,-107 ,-109 ,-103 ,-107 ,-107 ,-109 ,-110 ,-103 ,-98 ,-97 ,-96 ,-100 ,-98 ,-97 ,-107 ,-100 ,-109 ,-101 ,-102 ,-103 ,-96 ,-97 ,-93 ,-85 ,-87 ,-70 ,-30 ,-77 ,-59 ,-92 ,-95 ,-93 ,-89 ,-87 ,-95 ,-105 ,-106 ,-104 ,-99 ,-104 ,-85 ,-88 ,-96 ,-94 ,-93 ,-98 ,-102 ,-107 ,-104 ,-105 ,-112 ,-110 ,-113 ,-112 ,-98 ,-109 ,-102 ,-106 ,-105 ,-112 ,-96 ,-110 ,-105 ,-110 ,-111 ,-105 ,-105 ,-102 ,-105 ,-109 ,-104 ,-107 ,-107 ,-105 ,-105 ,-101 ,-104
Mar Thu 31 00:16:42 2016,  , -109 ,-104 ,-102 ,-101 ,-105 ,-104 ,-100 ,-103 ,-103 ,-105 ,-107 ,-97 ,-101 ,-104 ,-105 ,-104 ,-107 ,-107 ,-105 ,-110 ,-103 ,-108 ,-104 ,-109 ,-109 ,-105 ,-107 ,-109 ,-98 ,-109 ,-112 ,-106 ,-107 ,-111 ,-103 ,-105 ,-103 ,-107 ,-110 ,-107 ,-111 ,-104 ,-109 ,-100 ,-99 ,-99 ,-95 ,-95 ,-99 ,-101 ,-107 ,-101 ,-96 ,-103 ,-100 ,-93 ,-97 ,-95 ,-85 ,-90 ,-72 ,-30 ,-75 ,-60 ,-92 ,-95 ,-93 ,-91 ,-90 ,-98 ,-99 ,-101 ,-102 ,-106 ,-104 ,-86 ,-88 ,-94 ,-91 ,-90 ,-101 ,-104 ,-106 ,-105 ,-109 ,-111 ,-112 ,-109 ,-106 ,-97 ,-104 ,-98 ,-105 ,-108 ,-112 ,-103 ,-112 ,-103 ,-110 ,-109 ,-111 ,-104 ,-101 ,-112 ,-108 ,-104 ,-105 ,-114 ,-100 ,-105 ,-103 ,-101
Mar Thu 31 00:16:43 2016,  , -106 ,-109 ,-101 ,-98 ,-97 ,-104 ,-108 ,-100 ,-101 ,-103 ,-101 ,-97 ,-101 ,-104 ,-105 ,-103 ,-104 ,-105 ,-109 ,-107 ,-102 ,-105 ,-107 ,-106 ,-108 ,-109 ,-107 ,-107 ,-100 ,-111 ,-109 ,-105 ,-110 ,-110 ,-108 ,-104 ,-109 ,-104 ,-102 ,-109 ,-112 ,-110 ,-103 ,-97 ,-94 ,-99 ,-95 ,-95 ,-96 ,-105 ,-107 ,-103 ,-99 ,-105 ,-101 ,-94 ,-97 ,-95 ,-87 ,-87 ,-70 ,-30 ,-76 ,-61 ,-89 ,-90 ,-91 ,-94 ,-89 ,-98 ,-103 ,-102 ,-102 ,-102 ,-103 ,-85 ,-86 ,-96 ,-91 ,-92 ,-99 ,-103 ,-109 ,-109 ,-102 ,-111 ,-108 ,-109 ,-107 ,-98 ,-109 ,-106 ,-104 ,-108 ,-109 ,-101 ,-114 ,-107 ,-109 ,-110 ,-105 ,-107 ,-109 ,-111 ,-108 ,-103 ,-111 ,-109 ,-104 ,-104 ,-109 ,-102
